194505235017902,3036
246255728643728,3036
246255448470777,3036
170839143191093,3036
170791730826860,3036
170791012602770,4554
246256046520809,4554
194501599044396,3036
170837187390305,4554
246258040145624,1518
170786658969204,4554
170788492766447,3036
246253602313719,4554
170785419945890,3390
194498238736226,3036
246249805697989,4554
170786177675063,1518
194497879801819,3036
170785418174199,3390
170785856982669,6072
194500590377679,1518
170784459546095,1518
246245847512520,1518
194497753950410,4520
246249640276095,1518
246248960756974,4554
170834381255066,7590
170831707156912,3036
246243605877379,3036
246243446233970,3036
170832145927208,3036
194495994363641,4554
246247001104785,3036
194493398539928,4554
194494236238966,7590
246241248479770,2260
170830307039643,3390
194494594163632,4554
246240167277223,4554
246244680493439,1518
246237287473668,2260
170829905456553,3036
170830861763568,1130
246239444361582,7590
170782691390334,3036
246239523377432,2260
246237725447821,4520
170779459388285,6072
246239600495054,3036
246236361330335,6072
194488035985944,4554
246229169279844,4554
194490270068327,3036
170777459917535,4554
246232763335054,1518
170827540576524,6072
246230284857937,6072
246228365755199,1518
246226568517386,3036
246228207431472,1518
194485635117969,4554
170825543168557,1518
170775857694526,4554
170824545216454,3390
170822629571317,3036
170774859104410,7590
170776693894528,3036
194486391113719,1518
246228920774732,3036
170777730151978,7590
246225604957771,3036
170777330244472,7590
170825020681748,1518
170823145910928,1518
194480839084478,1518
194484152724013,4554
246225084175506,7590
170776730378784,1518
246221369367771,3036
246221047505452,4554
246221128343573,3036
170774335651616,1518
246222965570276,3036
170822425369485,4520
246223204992147,1518
170775970107386,3036
194481595870756,7590
246218488854446,3036
194481675258223,3036
194483550497356,1518
246225400062147,1518
246220047538107,1130
246217169902147,1518
170771698398070,1518
170819987836060,7590
194478798488351,1518
246217009132147,1518
246217847099633,1518
194478277073970,3036
246217047071570,7590
194480752447309,7590
246221600672147,1518
246213289528971,7590
170772491587296,3036
246215886909605,1518
170820302688678,4554
194475118836370,4554
246213645373883,3036
194478631458586,3036
246212566811158,3036
246214324398361,1518
170818701773504,3036
170815869119115,6072
194474077613504,3036
246209927216328,6072
246213123074092,1518
170769413676542,1518
170815867246409,1518
170768773417882,6072
170817940315993,4520
246209566587996,6072
194474195815996,6072
170815509161376,1518
246208646841769,7590
246209285062411,4554
194473713689400,6072
194471077646896,1518
170813947866142,7590
194471156473870,6072
194470994185310,6072
194472391790521,4554
246208040844135,6072
246205164371129,7590
170764775676744,4554
246200488570524,1859
246202605533239,7590
246200449434131,3036
246204600930241,1518
194466476087448,3036
246200484943136,1518
194468671226873,6072
246198087943085,1518
246200243850734,3036
246198325860870,4554
170808226941069,4554
170809064644562,1130
246198044040351,1518
246199361017961,1518
170759218683041,1518
246193208019089,4520
170807666336873,1518
170809021263655,7590
246196641485872,1518
246194842887751,1130
246191047940298,2260
246194284890351,1518
170805389693489,4554
246190607931407,7590
194459437034004,3390
246191286770351,1518
246195120044789,7590
194457319852476,1859
194457199326896,1518
194458635956209,3390
246193080356201,3036
246192641427916,6072
194456119828641,3036
246184126968757,6072
246186844006669,1518
246187442761220,1130
194453956676713,4554
246179046121807,3036
246180643605461,7590
170800700563853,7590
194453230567585,1518
246179601723626,1518
194449156964650,4554
194447639731943,1130
170748858276570,4554
170750893061160,2260
246173046706859,3036
194448832983146,1518
194448712385955,7590
170749411819167,1518
170748534541880,7590
246172762683146,1518
170795106946859,3036
170746977639167,6072
194446514813146,1518
246168007978847,4554
194444956675239,3036
170794185594361,3036
170792229587662,6072
170745538212368,1518
170795620085249,3356
170794102636998,4520
246165167632032,3390
246165247105249,3356
246163646307899,6072
170791702541823,3390
246157169314459,1859
194441354178757,6072
194440516204135,3036
246156209374430,7590
170790342925249,92.4
194441072160177,7590
246156407720054,4554
246159284143647,1518
170790060602540,4554
246156686523647,1518
194436957948874,3036
246156084833789,3036
246157324390847,4554
170741454770652,3036
170741055194313,4554
246153209145586,1130
170739259430079,1518
246154843463787,6072
246153723160883,3036
194436311635859,4554
194433557044956,3390
246148805226932,2260
246150682106126,4554
246151281447255,4554
246143448677861,1130
170784140118722,7590
246148160903050,1518
246146043024494,3036
170781344885918,3036
246142726269958,1518
246139369022803,1518
194427437344263,6072
170735333480638,1518
246136768760015,6072
194426835540275,1130
194425239701828,1518
194427872139951,1518
246136447944074,7590
170778224441789,1130
246136847348330,7590
246135845969951,1518
194424437387873,4554
246137323336200,1518
170778220907506,7590
246136004170242,4520
194424914362038,1518
246133687095931,7590
194426710415816,1518
170729697201196,4520
170730813251307,1518
194422635719834,1518
170729094700116,1518
170730330505918,3036
170772388336142,7590
246127805108358,1518
246124647848508,7590
170726215941166,1518
246124528182207,1518
170725770401586,3036
246124442120356,3036
246116888946626,6072
246118325726373,1518
170721856139491,1518
170719979936446,7590
170723810029958,3036
194409597059068,4554
194410834428596,3036
246111968095146,1518
194407918113741,3036
246109844346205,3036
170763949679383,6072
194406671477473,1518
170763467924746,1518
194406511147473,1518
194401676020276,6072
170761068099940,3036
170711538945249,1678
194397599398156,3036
170711895410343,3036
170760984217498,1130
170761220263316,7590
194396317659472,1518
170759103442456,4554
170711251948176,7590
246087206054681,6072
246080046774115,4554
170753181533404,1518
170750469627566,3036
194384999786168,3036
170702974107997,4554
246081600154491,4554
194383479520739,1518
246073527186967,3036
170748107062863,4554
246073283567240,7590
170748864005695,6072
246069567981769,4554
246071126004704,3036
170749660687145,2260
194383952841130,2260
246071802316658,1518
170747822731130,2260
170745269261051,1518
170745664160998,4554
246071080203714,3036
246064447259792,3036
246063328950602,3036
194377878337672,7590
170697411789314,1518
170744622444827,6072
170695814745809,4554
194376356271477,1518
170744380183143,7590
170740709865380,1518
194374239370991,4554
246060045647017,1518
246059644612551,7590
246061281488796,1518
194373876031065,1518
194371515981116,3036
170738380990914,1518
194369834723066,1518
194369274904395,1130
170688257332170,5650
170687537598038,3036
246045007078898,3036
170689450619314,1130
170735901365214,3036
194365195271492,4554
246040208764770,1518
246043200251455,3036
246037847616065,4554
170730183131166,1518
170730302504122,3036
170728547148847,7590
170729301953041,1518
246031723236383,7590
246029406426730,3036
170727820211436,3036
194356633913174,3036
246026922159414,3036
170722347839314,1130
246019447924770,1518
194351556318855,4520
246018687969314,1130
246019485229314,1130
246017005998725,1518
170672816770405,3036
246019082494662,1518
170671698973741,4554
246015164833074,1130
246018480908725,1518
246017681477636,3036
246015162430582,3036
246011647697636,4554
170719702944529,6072
170719423277017,3036
194344875418460,1130
246010764979974,1130
170718342649173,3036
194343196239841,4554
194344873569076,6072
246008006558335,4554
170668456251493,2260
194344070610406,3036
246001647228460,1130
170716460914785,7590
246003207694355,3036
170664057216740,3036
246002840853589,7590
245996366639609,2598
170712344326487,6072
170661779157436,1518
246000800636059,6072
245993167616951,6072
194333875136842,6072
170711460734559,3036
194334912414364,4554
170659659505118,1518
194334192038827,4554
245987887536523,4554
170708461661289,7590
245984729619237,1518
170707742184140,1518
245982049726618,3036
170705226994249,4554
170658730112701,1518
170706740952209,3036
245984442776950,4554
170654378626755,6072
245978847579081,3036
245978449250320,1518
170705221573396,1518
170703625853042,3036
170651779842724,3036
245977363671050,6072
170701028322005,3036
194323590702005,3036
170653252593057,7590
170701984395950,3036
245976122164850,3036
170650656319325,3036
245976720056393,6072
245973643769325,3036
245974761254976,6072
170650571290684,1518
194318951700033,3036
170695667390661,4554
194314714298861,1518
194313714567703,4554
245963720948648,1518
245961682645519,4520
170693385595990,3036
170692584460269,1518
170643971722213,4554
170641456464670,1518
170692023372393,1518
245950169734309,1518
170640694635820,3036
194308310343013,1518
170638816779776,1518
245953040493348,4554
245950523056055,3036
194304833306055,4554
170638294523136,1518
170637496228386,3036
194299639846935,3036
170685708236935,3036
194302313728386,4554
245939809746423,3036
194298837603136,1518
170686662536569,6072
245940287613858,5650
245939603999158,3390
170685182018587,4554
245934767400713,3036
194297193388223,3036
245935045671762,7590
245932007543355,3036
170681027478223,4554
170682980133301,1518
170631416124752,4520
245930445864000,5650
245935520596885,1518
170631811414355,3036
170679146155858,4554
245925889913399,3036
194289158085309,1518
245927005188035,4554
170627937015460,6072
245925807054386,3036
194286598290602,6072
194290431126448,1518
170676706197698,1130
245923844590178,1518
245921406560178,1518
194285959046003,1518
170675227878746,4554
245921526141665,4554
245923921786609,7590
194287313757704,1518
245917245664554,6072
170671548606801,3036
245916844547663,1859
170671626570470,4554
245912366985667,6072
170621578148402,7590
170620858001659,3036
245912044237133,1518
170669788738037,1518
245906088837133,1518
170619296623860,1518
194275359952851,1518
245905407988479,3036
245906965344823,1518
245902449716092,4554
194277195282125,1518
170617738738675,1518
170616617151782,3036
170620330778646,4554
170666187982429,3036
194271598917876,4554
170665626710813,3036
170666345765680,1518
170616330448300,1518
170614175709373,3036
194270359221500,6072
245894448875900,7590
245894567444915,4554
245898242072105,5650
194268159016312,5650
245895845175019,3036
194266559601377,3036
245889649538269,3036
170664060060669,4554
245894002540291,4554
245888528088328,4554
170661345847931,4554
170661742277381,3390
194265915016924,7590
194263397127369,4554
170660983681804,3036
245887561220550,1518
245886281550023,1518
170657704440636,3036
245884801971533,6072
245883641984735,1518
245882683490023,1518
170605613480636,1518
170603737502833,1518
245881680944194,1518
245881920297133,1518
170603015992201,6072
170657100749105,6072
245876685714735,1518
245879560897552,1518
170601099655089,1518
245876323234723,1518
245877122126659,7590
170600616673685,6072
194258992164735,1518
245873246603395,1518
194256314191642,3036
170653423387456,7590
194257272235318,4554
194257710065250,7590
170597895234543,1518
245870402259214,4554
170595658484380,3036
245864565944194,1518
194249715135413,4554
245861367918711,1130
170648820671317,1518
170594778793030,1518
245865360204735,1518
194250310116144,1518
170596292722619,1518
194249112142335,3036
170648300887861,2260
194249071186783,3036
170594135475767,4554
245858164180594,7590
170591457489301,1518
245858603507795,4554
170592175595464,4554
245855208110022,3036
170645540809301,1518
245853886714907,4554
170643943402684,1518
170590016414380,3036
170590774093239,7590
170592451010022,3036
170643663647494,4554
170587339195951,1518
245851044107668,6072
245852002396865,3036
245849766349910,1518
245852320494843,7590
245852000334620,4554
170585938437352,1518
170639987231142,3036
194238036874194,1518
170586733197720,4554
170584259682453,1518
194235319204425,1518
170638824257668,2260
245845243828062,3036
245844362882438,1130
245844163886880,2260
170636829044425,1518
170586172074194,1518
170585093634425,1518
194236551986880,2260
245844121618030,3036
170637345891767,1518
170585371934425,1518
170633749671609,7590
245838163641009,4554
245834125968669,3390
170582772990206,1518
170581456125555,4554
194231394711167,6072
170581813482453,3036
170581812884666,1518
194228918954707,7590
194228438499370,3036
245835760167852,3036
245829565980711,1518
194226798573328,1518
245833400148148,4554
170633782150897,3036
194227038955551,1518
194227436484506,4554
170580611990990,7590
170578217282599,3036
194228312921622,7590
170578177115753,1130
170578653114255,6072
170629067107352,1518
194224077074653,7590
245823047033894,3036
245821485891208,4554
194219797488501,1518
170574295763601,6072
170573736708296,3036
170626502104392,7590
170572338336903,4554
194218993808113,1130
194217394755245,3036
170625700645495,4554
170623223726054,3036
194215834547006,3036
194211839984864,1130
170621623669639,6072
245805805447118,6072
194210997155476,1518
245808441960671,2260
170618628984771,3036
245807681855980,6072
170618507379236,3036
170566179829062,1130
245800528613686,4554
245805960310295,1518
245801883473680,3036
245796569154275,1518
170565934630215,7590
194207873044617,6072
245797922599546,3036
194203518875412,7590
170613788103383,3036
194206711445052,4554
245794125383905,1518
194202959237896,1518
245794244660961,6072
194203794818274,3036
194200119733466,1518
170560299564274,6072
170560459726678,5650
245786566505128,6072
194200874241331,7590
245784687181218,4554
245785326051945,3036
245789160082486,4554
245785924082192,1518
170608506401919,3036
245781487740506,4554
194197715513688,4554
245778809454678,7590
245780168185749,1130
170557216832680,6072
194197390022662,6072
245775849455877,3036
194195034715294,3036
170554297310361,7590
170555973712115,7590
170554935478321,4554
245778242251510,4554
245778721156608,4554
170605260614441,1518
170603105682889,3036
170550936118292,1518
245766768742269,2260
194186838831666,1518
245770002596419,1518
170548736816664,7590
194189790615211,3036
170547218678292,3036
245766241695985,4554
245764602992453,3036
170546976902677,1518
245761763126833,4554
245762282287692,4554
194182199504200,1518
194185830687479,1518
245760524119546,1518
170547052113353,6072
170598024223646,3036
194182235979385,3390
170596028282298,4554
170546890804680,4554
245759961344332,1518
194181076405878,3036
194181116358781,1518
245753084555211,3036
245755482078961,6072
170596820471540,6072
245750645533552,4554
170543093631497,6072
245747401491901,7590
245739209531414,2260
245743563631919,3036
245732129431219,4554
170587382197103,1518
170577708523919,4554
194158474173670,7590
194156675426020,1518
194159070843919,3036
245714126277764,3036
194157231170052,6072
170522977233707,7590
245708087661496,3036
194150517643099,3036
245708363032392,6072
245704763703992,7590
245705242075200,4554
194146157083159,4520
170567629062717,1518
170567423545074,1518
194142671975785,2260
245691006349151,1518
245690363644139,2260
170563304672779,4554
245689323997613,3036
245687841725563,1518
170511535759923,3036
245681447440831,7590
194135470874016,7590
170558585041035,4554
194131512313458,7590
170555187875074,3036
194129510425074,3036
170507054170968,6072
170555345169241,7590
194124039428243,3036
245671646468243,3036
170504779694371,6072
170553508557981,4554
194125913188153,1518
194125792401307,6072
170552189432748,7590
170503659852217,4554
170551987877412,1518
245669523909096,1518
170553902353756,3036
170553342181753,3036
245664209427412,1518
245666004325596,3036
170551865013249,1518
245662089646588,1518
245664762884789,7590
170550103104163,3036
170550023483857,6072
170548184990920,1518
194115437732419,6072
245659725282951,3036
245656805169177,1518
170497937478441,1518
245652768918326,4554
194114274215996,1518
245652483910520,6072
194112272319762,1518
245653801517103,1518
170495930880130,6072
170494295137640,1518
245643088385293,3036
245646123307624,1518
245646641475834,7590
194106113155293,3036
194105275322640,3036
194105512855518,3036
194103872331144,1518
170489017053404,1518
194100677175593,4554
170534544964821,3036
170486296970414,3036
170533267831144,1518
194095359809572,1518
245631401834235,6072
194095639444308,4520
245625248264878,3036
245624809125747,4554
170481699799177,1518
245620688834727,1518
245624763625294,4554
245618886970789,1518
245613209036637,1518
194090511564546,4520
170527260120789,1518
170478098425272,1518
170523147995902,3036
194083479409105,4554
245613080769535,3036
194081038702195,6072
245609000239038,7590
170472857353867,6072
170517868254821,3036
245596928949468,2260
194079392366936,4554
245597125211641,6072
194072679295062,4554
170513268337452,4554
194069878988922,3036
170466413019395,4554
194070470690718,1518
170465571101645,6072
194069351700646,3036
170463692570646,3036
245580606860321,4554
194066634888421,2260
170461974573735,3036
245581484243680,3036
170507068166284,1130
170461011822397,3036
245572289770312,1518
245575204622051,7590
245576040104324,2260
245567169822463,4554
170503820477436,1130
170456090258483,2260
245567600506721,4554
245556929134875,3390
170498346687613,1518
170452455259776,6072
245557441486865,3036
245553402129671,4554
245550840054819,1518
170444378208333,6072
170446330121445,6072
245540049041609,4554
245541008002572,3036
170490865987858,3036
245540482697309,3036
245533961781042,1518
170438891019399,7590
170436695852602,4554
194030355220053,4554
170436170414448,3036
245515845298989,4554
170430254988681,4554
245513049508681,3036
170431531022549,3036
245513445749887,1518
245512447178160,6072
170479302129887,1518
194021635727816,3390
245515122041138,4554
170430250584196,3036
170427137677858,3036
194018235614951,3036
170473109778568,7590
170424299119502,1518
245506802970876,3390
245509440254381,6072
194018231802572,4554
194015911827729,2260
194011115604316,2260
170423210377631,6072
245498643960927,6072
194008159463735,3036
170420533300449,7590
245490805111185,3390
170467943488865,1518
194002479829032,1518
194003717771131,7590
170414933443327,3036
194001071672738,3036
245478042744795,6072
170410415569985,6072
170456149898632,7590
170455224577816,3036
245463800292738,1518
193987597298300,4554
245459485462207,1518
245459045810030,3036
170403290674531,3036
245461400010684,1518
245453249982790,3390
170449347260339,3036
193984318037528,3036
193985075878878,1518
193985315255287,7590
245454403834261,3036
170449183563370,3036
245448169777614,7590
170446907158438,3390
170395497235955,1518
170442668485778,6072
245444522326021,3390
193978594381270,1518
170442220124853,1518
193973916015402,3036
245437402724504,4554
245436681084124,1518
193970799103113,1518
245432007764124,3036
170439222914638,4554
193969358247666,3036
170438423650404,1518
193970790601961,1518
170434027886084,3036
193968912841961,1518
193966755582985,4554
245420489245692,1130
170380619026084,4554
245422881270877,1518
170430469738517,3036
170383492899664,1518
170381533731360,1518
170378615072533,4554
245412562437352,4554
245408608821064,1216
193957119236631,1518
170428302026902,1518
170427422982288,1130
193951599838483,3036
193954992922612,7590
193950437289779,6072
193951037864543,7590
193949794226093,1518
193949594080077,3036
193948594290394,6072
193949711099776,1518
170370773997564,3036
193948991119776,1518
170369894370895,4554
245390809024416,3036
245389966280578,1216
245393801548599,4554
170418707412869,3036
170368855313489,1130
193943837970518,3036
170368374946658,1518
170367377568379,6072
245387367407442,1518
193942639210518,4554
170416148580999,4554
245384968808876,6072
193942832612579,3036
245386801954416,3036
193939237311896,7590
193939156962288,1130
170363176573283,3036
245381522493724,1518
170360737819782,3036
170413105731436,3036
170413781699890,3036
170363051733697,1518
245379081958653,7590
170359458982192,1518
245373768617511,4554
193933114217940,1518
170359412502496,4554
170358615898685,3036
245368128905274,1518
193931277223334,1518
170358254387740,1518
170406628693276,4554
245370962792392,1518
245368640832604,3036
245362088503856,7590
245364126371739,6072
245363724984094,2260
193928232982120,3036
245360205548787,3390
193927071589661,2260
193922198616844,1076
245358047022120,4554
245358687195424,4554
245362560484094,7590
245361281048760,7590
193919598606652,6072
193923550875316,3036
170349852641226,2260
245354523503828,7590
245347367876115,1130
245347646190812,3036
170397707514086,1518
193919071198404,92.4
193917992188042,3036
170346531677519,4554
170396145791507,3036
170343058776444,6072
193915152645964,3036
245341681507331,7590
245336648999609,7590
170342536014845,3036
245341401355092,6072
245335968381507,3036
245338285024557,3036
170343610213724,6072
245337243972557,1518
170340215335546,3036
170338498735546,3036
193910113611517,1518
193908993273572,4554
193909470690174,4554
170389621353735,5934
193904396732142,7590
193904036613472,1518
193903198039277,3036
245327482479542,4554
245326563061896,5650
193905511345620,4554
245327200638111,3036
245319489123692,3036
170334653664275,4554
245319448961622,7590
245316689984578,7590
170384942113421,3036
170382505067885,3036
170378947327850,3036
193896030996603,6072
170328614462412,4554
170377188031841,4554
193891594745173,1518
245302926969780,1518
193890672949780,1518
170323372732313,7590
245300323740970,3390
193885472129264,4554
245295286415778,1518
245293087222883,3036
245293565286598,4554
170320292853120,7590
170319292320504,1518
193880871628423,4554
170368107670504,1518
193877196839495,1518
245289401471281,1518
170368501602318,2260
170365346140504,1518
170364466427749,3036
245281960042813,3036
170311217890161,3036
245274289025340,3036
245276603941551,3036
245273283703067,1518
170359027582386,3036
193867832615340,3036
170307895066650,3036
245264844082207,3036
170303577601138,1518
245259729011483,6072
170305890375672,1518
170299779538507,4554
170352981205584,3036
170350547359844,1518
245250602912510,4554
245246647288379,4554
245245926893042,1518
170349540774451,1518
193848237815716,7590
170294655088199,1518
170348860185498,3036
170347584201711,3036
193848392437592,4554
245239923581711,4554
245235647335188,3036
170344580941001,3036
245235003379238,4554
193838399699683,4554
193841512105188,4554
245229083840684,1518
245225087811767,1518
193831679590841,1518
170337821260841,1518
193834633700841,1518
170337980113110,3036
193833554350841,1518
170334186097277,1518
245218601892436,6072
245215721243899,7590
245213282681048,5650
170276176987652,7590
245197924197414,4554
170270493596824,3036
170266335573709,4554
170267092104603,7590
245183007001340,3036
245187920108728,1518
170319462052438,6072
193809276856071,1518
193809276277740,7590
170262935341411,6072
193809111681759,7590
193803638723064,3036
193803955799135,3036
245167248661525,7590
170313461906579,6072
170311026864726,3036
170312902876826,4554
170257933137244,3036
170258090417244,3036
245167282654949,7590
170252657205755,7590
245155848347883,1518
170252054345173,3036
193792715925274,6072
170305063903461,6072
170248379602736,3036
245154323537320,1130
245147966504818,1130
193790874109751,3036
170246890951148,1518
193784199357816,4554
170243935903844,3036
245144602469377,1130
170298345865173,3036
193780877758393,6072
170297541789377,1130
245136646654574,1518
170239976270997,3036
193781512230226,3036
245134281618500,4520
170237017963951,8390
245125927924144,7590
245128122925444,6072
245125324225821,6072
245122287794261,3036
245123361526203,4554
170286547259776,5650
193768155901558,2432
193767316247349,4554
245112848453614,6072
245113844393196,4554
170283903483340,3036
170283901116945,1518
245105128934869,6072
170227690996011,7590
193756679874060,7590
170220416048887,6072
170275621457444,7590
193743756299693,5650
193737636594478,1518
245070402702901,1130
245070082461423,3390
245064524354651,6072
245062922884484,4554
245054840176339,6072
193727034510698,3036
245044445222648,3036
245045321756054,6072
193720078056765,4554
245033528438021,3036
193715796795326,6072
245028963637973,7590
245026164798353,6072
245021845916554,3036
170241665938445,6072
170184496733455,4520
245013327988784,92.4
245011645891086,3528
170182934072590,1518
170181495493692,3036
170180374267900,3036
193702432493758,1518
170234908889352,1518
193698359375898,1518
245000045459008,6072
244997328275171,7590
170178250926098,1518
193695077144878,1518
193691839651804,1518
244990605011804,3390
170172576477900,3528
170173374660038,4554
170174130983296,3036
244989240150809,4554
244988440402590,1518
244979727908559,6072
170167779254829,6072
244979921610184,4554
244976762814773,7590
170221105090317,3036
193682913254139,2260
193682151571735,4554
170218068897883,1518
193678594153672,1518
193675319262415,7590
244960248104501,6072
170217301858930,1518
193674790903656,1518
170160771575711,4554
193670992468847,3036
193668313734559,6072
193667236209387,1518
244947127219387,1518
244944967781562,7590
244945486831614,1518
170210025029387,1518
193665236226108,3036
193665474673673,1518
170208704759387,3036
193663157670433,1518
170151696020433,1518
170152334224851,2260
193664430940433,1518
